timestamp,Open,High,Low,Close,Volume
2024-06-04 17:00:00,169.38000000,169.51000000,168.17000000,169.16000000,109339.03700000
2024-06-04 18:00:00,169.16000000,170.39000000,169.15000000,169.86000000,134300.54800000
2024-06-04 19:00:00,169.85000000,169.91000000,168.30000000,169.47000000,132360.87600000
2024-06-04 20:00:00,169.47000000,169.89000000,168.29000000,169.45000000,59283.23700000
2024-06-04 21:00:00,169.44000000,170.03000000,169.01000000,169.66000000,46353.23200000
2024-06-04 22:00:00,169.66000000,170.98000000,169.65000000,170.81000000,85928.01800000
2024-06-04 23:00:00,170.79000000,171.87000000,170.54000000,171.78000000,103623.37400000
2024-06-05 00:00:00,171.78000000,172.50000000,171.11000000,172.04000000,145226.40400000
2024-06-05 01:00:00,172.05000000,173.53000000,171.51000000,173.21000000,144030.12300000
2024-06-05 02:00:00,173.21000000,174.86000000,172.80000000,173.41000000,229147.39200000
2024-06-05 03:00:00,173.40000000,174.80000000,172.48000000,172.97000000,138770.16100000
2024-06-05 04:00:00,172.97000000,173.47000000,172.31000000,173.12000000,70570.54100000
2024-06-05 05:00:00,173.12000000,173.80000000,172.41000000,173.40000000,80985.39700000
2024-06-05 06:00:00,173.40000000,174.23000000,173.40000000,174.00000000,90900.63900000
2024-06-05 07:00:00,173.99000000,174.32000000,173.32000000,173.43000000,91723.23800000
2024-06-05 08:00:00,173.43000000,173.66000000,172.54000000,172.98000000,89674.45900000
2024-06-05 09:00:00,172.97000000,174.11000000,172.70000000,173.43000000,85554.12400000
2024-06-05 10:00:00,173.44000000,173.69000000,172.53000000,172.55000000,79146.06500000
2024-06-05 11:00:00,172.55000000,173.04000000,172.10000000,172.85000000,65551.84100000
2024-06-05 12:00:00,172.86000000,173.68000000,172.02000000,172.96000000,105567.34400000
2024-06-05 13:00:00,172.95000000,173.95000000,172.31000000,172.49000000,117513.77000000
2024-06-05 14:00:00,172.48000000,173.22000000,170.00000000,172.82000000,197565.33700000
2024-06-05 15:00:00,172.83000000,175.14000000,172.75000000,174.74000000,188139.75800000
2024-06-05 16:00:00,174.74000000,175.60000000,173.72000000,174.07000000,192336.66000000
2024-06-05 17:00:00,174.07000000,174.85000000,173.88000000,174.75000000,74351.02000000
2024-06-05 18:00:00,174.74000000,175.21000000,172.65000000,173.20000000,163985.77600000
2024-06-05 19:00:00,173.18000000,173.50000000,172.50000000,172.97000000,55282.43800000
2024-06-05 20:00:00,172.97000000,173.53000000,172.75000000,173.36000000,39056.36300000
2024-06-05 21:00:00,173.35000000,173.56000000,172.83000000,173.14000000,31284.35200000
2024-06-05 22:00:00,173.13000000,173.80000000,172.92000000,173.18000000,45263.12100000
2024-06-05 23:00:00,173.19000000,173.70000000,172.95000000,173.54000000,38597.26600000
2024-06-06 00:00:00,173.55000000,173.81000000,173.16000000,173.66000000,40644.29800000
2024-06-06 01:00:00,173.66000000,174.23000000,173.18000000,173.58000000,42495.27400000
2024-06-06 02:00:00,173.58000000,174.40000000,173.50000000,174.31000000,66005.95200000
2024-06-06 03:00:00,174.30000000,174.32000000,173.63000000,173.85000000,42727.00900000
2024-06-06 04:00:00,173.86000000,174.10000000,173.00000000,173.63000000,68377.98000000
2024-06-06 05:00:00,173.62000000,173.70000000,172.27000000,172.37000000,76396.52000000
2024-06-06 06:00:00,172.37000000,172.59000000,171.59000000,171.92000000,78666.39800000
2024-06-06 07:00:00,171.91000000,172.81000000,171.54000000,172.60000000,74299.43800000
2024-06-06 08:00:00,172.59000000,173.08000000,172.14000000,173.01000000,76397.22600000
2024-06-06 09:00:00,173.02000000,173.44000000,172.57000000,172.83000000,65928.26400000
2024-06-06 10:00:00,172.83000000,172.88000000,172.30000000,172.74000000,57856.63700000
2024-06-06 11:00:00,172.74000000,173.14000000,172.51000000,173.08000000,49510.19700000
2024-06-06 12:00:00,173.09000000,173.50000000,172.50000000,172.94000000,91741.39500000
2024-06-06 13:00:00,172.94000000,173.40000000,172.50000000,172.60000000,80215.18400000
2024-06-06 14:00:00,172.61000000,173.27000000,172.40000000,173.26000000,72270.09500000
2024-06-06 15:00:00,173.26000000,173.70000000,172.94000000,172.99000000,82756.52400000
2024-06-06 16:00:00,172.99000000,173.07000000,171.42000000,171.60000000,123290.25800000
2024-06-06 17:00:00,171.60000000,172.49000000,171.01000000,171.85000000,233068.04500000
2024-06-06 18:00:00,171.85000000,172.06000000,171.07000000,171.12000000,57846.49400000
2024-06-06 19:00:00,171.11000000,171.13000000,168.65000000,169.12000000,136574.77200000
2024-06-06 20:00:00,169.12000000,170.80000000,167.51000000,170.45000000,159542.57000000
2024-06-06 21:00:00,170.44000000,170.85000000,169.79000000,170.22000000,62406.95900000
2024-06-06 22:00:00,170.21000000,170.73000000,169.94000000,170.55000000,68123.04600000
2024-06-06 23:00:00,170.54000000,170.84000000,169.34000000,170.15000000,209097.69900000
2024-06-07 00:00:00,170.15000000,170.60000000,169.80000000,170.26000000,39377.51600000
2024-06-07 01:00:00,170.26000000,170.34000000,169.44000000,170.16000000,60670.44800000
2024-06-07 02:00:00,170.16000000,170.34000000,168.99000000,169.90000000,70873.49500000
2024-06-07 03:00:00,169.90000000,170.57000000,169.70000000,170.57000000,45332.00700000
2024-06-07 04:00:00,170.56000000,172.22000000,170.44000000,172.06000000,138979.05200000
2024-06-07 05:00:00,172.06000000,172.49000000,171.70000000,172.05000000,100745.44700000
2024-06-07 06:00:00,172.05000000,172.43000000,171.77000000,172.31000000,64300.03100000
2024-06-07 07:00:00,172.32000000,172.54000000,171.96000000,172.01000000,56335.61200000
2024-06-07 08:00:00,172.01000000,172.40000000,171.82000000,172.12000000,42428.23600000
2024-06-07 09:00:00,172.13000000,172.17000000,171.43000000,171.66000000,56859.76400000
2024-06-07 10:00:00,171.65000000,171.95000000,170.93000000,171.43000000,57553.43200000
2024-06-07 11:00:00,171.43000000,172.29000000,171.05000000,172.20000000,56662.26300000
2024-06-07 12:00:00,172.19000000,172.85000000,169.15000000,171.17000000,241474.59600000
2024-06-07 13:00:00,171.17000000,171.77000000,170.57000000,171.42000000,84942.76300000
2024-06-07 14:00:00,171.42000000,171.69000000,170.89000000,171.39000000,64431.15000000
2024-06-07 15:00:00,171.38000000,171.47000000,169.32000000,170.15000000,91065.71000000
2024-06-07 16:00:00,170.15000000,170.36000000,168.41000000,168.67000000,99915.73100000
2024-06-07 17:00:00,168.68000000,168.69000000,165.35000000,165.36000000,260913.31500000
2024-06-07 18:00:00,165.35000000,165.63000000,152.92000000,161.08000000,1245485.92900000
2024-06-07 19:00:00,161.08000000,163.20000000,160.23000000,162.01000000,292335.29600000
2024-06-07 20:00:00,162.02000000,163.05000000,161.03000000,162.72000000,141447.16400000
2024-06-07 21:00:00,162.72000000,163.05000000,162.21000000,162.57000000,89307.33200000
2024-06-07 22:00:00,162.57000000,163.19000000,162.27000000,163.09000000,73813.77800000
2024-06-07 23:00:00,163.09000000,163.23000000,162.42000000,162.50000000,63602.02400000
2024-06-08 00:00:00,162.51000000,162.51000000,161.88000000,162.17000000,84962.50800000
2024-06-08 01:00:00,162.16000000,163.13000000,162.00000000,163.04000000,70174.20600000
2024-06-08 02:00:00,163.03000000,163.08000000,162.20000000,162.68000000,64599.61000000
2024-06-08 03:00:00,162.67000000,162.96000000,162.35000000,162.70000000,38405.80200000
2024-06-08 04:00:00,162.70000000,162.71000000,162.02000000,162.03000000,48340.85700000
2024-06-08 05:00:00,162.03000000,162.75000000,160.88000000,162.37000000,101257.98100000
2024-06-08 06:00:00,162.37000000,162.75000000,162.14000000,162.59000000,37292.70300000
2024-06-08 07:00:00,162.59000000,163.78000000,162.59000000,163.60000000,56358.58100000
2024-06-08 08:00:00,163.60000000,163.64000000,162.50000000,162.58000000,41769.85100000
2024-06-08 09:00:00,162.58000000,162.66000000,162.07000000,162.31000000,46308.30800000
2024-06-08 10:00:00,162.30000000,162.43000000,161.45000000,162.01000000,69165.77600000
2024-06-08 11:00:00,162.02000000,162.24000000,160.05000000,160.48000000,99104.32300000
2024-06-08 12:00:00,160.47000000,160.87000000,158.97000000,159.91000000,155706.41000000
2024-06-08 13:00:00,159.91000000,160.48000000,158.28000000,160.47000000,198477.37300000
2024-06-08 14:00:00,160.47000000,161.23000000,159.94000000,161.17000000,96542.60100000
2024-06-08 15:00:00,161.16000000,161.35000000,159.91000000,160.15000000,67078.79500000
2024-06-08 16:00:00,160.15000000,160.48000000,158.93000000,159.72000000,114916.31500000
2024-06-08 17:00:00,159.73000000,160.35000000,158.82000000,160.26000000,83921.05600000
2024-06-08 18:00:00,160.26000000,161.05000000,160.01000000,160.07000000,54148.37400000
2024-06-08 19:00:00,160.07000000,160.43000000,159.42000000,159.85000000,46480.06700000
2024-06-08 20:00:00,159.85000000,159.98000000,158.57000000,159.24000000,42076.76600000
2024-06-08 21:00:00,159.23000000,159.38000000,158.68000000,158.83000000,39274.34100000
2024-06-08 22:00:00,158.83000000,158.98000000,157.37000000,158.50000000,81850.42100000
2024-06-08 23:00:00,158.49000000,158.62000000,157.68000000,157.83000000,51669.62500000
2024-06-09 00:00:00,157.83000000,158.55000000,157.66000000,158.16000000,55128.38700000
2024-06-09 01:00:00,158.14000000,158.80000000,157.94000000,158.65000000,37849.97600000
2024-06-09 02:00:00,158.65000000,158.65000000,157.05000000,157.17000000,66289.86300000
2024-06-09 03:00:00,157.18000000,158.06000000,156.52000000,157.78000000,86831.24300000
2024-06-09 04:00:00,157.79000000,158.64000000,157.78000000,158.04000000,59292.69100000
2024-06-09 05:00:00,158.05000000,158.97000000,157.26000000,158.90000000,72799.08900000
2024-06-09 06:00:00,158.91000000,159.44000000,158.79000000,159.28000000,52139.51100000
2024-06-09 07:00:00,159.28000000,159.79000000,158.92000000,159.01000000,47455.08300000
2024-06-09 08:00:00,159.02000000,159.68000000,158.58000000,159.51000000,68938.20300000
2024-06-09 09:00:00,159.50000000,159.81000000,159.25000000,159.48000000,43908.51400000
2024-06-09 10:00:00,159.49000000,159.49000000,158.90000000,159.01000000,41467.70400000
2024-06-09 11:00:00,159.01000000,159.61000000,158.90000000,159.44000000,34499.82600000
2024-06-09 12:00:00,159.44000000,161.61000000,159.21000000,161.09000000,145198.59000000
2024-06-09 13:00:00,161.09000000,161.36000000,159.60000000,160.50000000,109727.82600000
2024-06-09 14:00:00,160.51000000,161.43000000,160.31000000,161.35000000,85253.16500000
2024-06-09 15:00:00,161.34000000,161.87000000,161.14000000,161.63000000,66045.00200000
2024-06-09 16:00:00,161.63000000,161.80000000,161.05000000,161.13000000,53276.02400000
2024-06-09 17:00:00,161.14000000,161.30000000,160.55000000,160.82000000,58434.50600000
2024-06-09 18:00:00,160.83000000,162.61000000,160.57000000,162.52000000,75800.10500000
2024-06-09 19:00:00,162.52000000,163.04000000,162.13000000,162.13000000,58316.33700000
2024-06-09 20:00:00,162.13000000,162.21000000,161.28000000,161.47000000,36174.54400000
2024-06-09 21:00:00,161.46000000,162.05000000,161.27000000,161.89000000,32489.66300000
2024-06-09 22:00:00,161.89000000,162.39000000,161.62000000,161.92000000,33660.49200000
2024-06-09 23:00:00,161.93000000,162.18000000,161.80000000,162.12000000,23928.65600000
2024-06-10 00:00:00,162.12000000,162.18000000,160.64000000,161.20000000,40080.36700000
2024-06-10 01:00:00,161.19000000,161.74000000,160.75000000,161.26000000,32528.75600000
2024-06-10 02:00:00,161.26000000,161.69000000,160.86000000,160.99000000,24189.14300000
2024-06-10 03:00:00,160.98000000,161.01000000,159.65000000,159.87000000,41711.61100000
2024-06-10 04:00:00,159.88000000,160.56000000,159.32000000,160.24000000,35811.11900000
2024-06-10 05:00:00,160.25000000,160.25000000,159.61000000,159.83000000,31266.95300000
2024-06-10 06:00:00,159.83000000,160.06000000,158.80000000,159.29000000,76391.29600000
2024-06-10 07:00:00,159.28000000,159.33000000,157.46000000,157.62000000,115475.13100000
2024-06-10 08:00:00,157.62000000,159.85000000,157.54000000,159.32000000,117136.19000000
2024-06-10 09:00:00,159.32000000,160.22000000,158.56000000,160.11000000,66458.09200000
2024-06-10 10:00:00,160.11000000,160.18000000,159.57000000,159.85000000,39723.21800000
2024-06-10 11:00:00,159.85000000,159.95000000,159.22000000,159.46000000,35968.36600000
2024-06-10 12:00:00,159.45000000,159.51000000,158.39000000,158.45000000,54990.89600000
2024-06-10 13:00:00,158.45000000,159.20000000,157.70000000,158.92000000,83179.85800000
2024-06-10 14:00:00,158.92000000,160.03000000,158.13000000,159.87000000,101824.42800000
2024-06-10 15:00:00,159.87000000,163.18000000,159.78000000,162.38000000,190007.40700000
2024-06-10 16:00:00,162.37000000,162.75000000,160.77000000,162.00000000,124954.24600000
2024-06-10 17:00:00,162.00000000,162.70000000,161.30000000,162.61000000,60455.21000000
2024-06-10 18:00:00,162.61000000,162.92000000,161.10000000,161.91000000,73896.32800000
2024-06-10 19:00:00,161.91000000,162.07000000,160.05000000,160.44000000,100350.79800000
2024-06-10 20:00:00,160.45000000,160.67000000,158.83000000,159.86000000,110166.16800000
2024-06-10 21:00:00,159.86000000,160.36000000,158.87000000,159.55000000,68344.35300000
2024-06-10 22:00:00,159.56000000,159.65000000,158.80000000,159.37000000,54523.21400000
2024-06-10 23:00:00,159.38000000,159.47000000,158.17000000,159.05000000,80843.80600000
2024-06-11 00:00:00,159.04000000,159.67000000,158.62000000,158.99000000,48783.24000000
2024-06-11 01:00:00,158.98000000,159.75000000,155.02000000,156.39000000,212990.46300000
2024-06-11 02:00:00,156.39000000,157.93000000,154.81000000,156.66000000,296178.85300000
2024-06-11 03:00:00,156.66000000,157.14000000,155.49000000,156.07000000,110933.59000000
2024-06-11 04:00:00,156.06000000,156.18000000,152.60000000,154.52000000,227923.12200000
2024-06-11 05:00:00,154.51000000,154.63000000,153.57000000,154.33000000,82367.55700000
2024-06-11 06:00:00,154.33000000,154.77000000,152.40000000,153.54000000,98317.73900000
2024-06-11 07:00:00,153.54000000,154.23000000,152.53000000,153.39000000,115847.76700000
2024-06-11 08:00:00,153.39000000,154.52000000,152.97000000,153.85000000,101946.00100000
2024-06-11 09:00:00,153.84000000,154.40000000,152.72000000,154.08000000,149820.22300000
2024-06-11 10:00:00,154.09000000,155.30000000,153.44000000,154.77000000,93173.26100000
2024-06-11 11:00:00,154.77000000,154.90000000,153.74000000,153.89000000,82330.96900000
2024-06-11 12:00:00,153.89000000,154.58000000,153.43000000,153.63000000,92582.16100000
2024-06-11 13:00:00,153.62000000,154.39000000,150.81000000,151.24000000,229621.61100000
2024-06-11 14:00:00,151.23000000,152.88000000,150.56000000,151.98000000,126511.95100000
2024-06-11 15:00:00,151.98000000,152.44000000,146.29000000,147.67000000,507182.11600000
2024-06-11 16:00:00,147.66000000,149.43000000,147.02000000,147.73000000,226571.61200000
2024-06-11 17:00:00,147.74000000,148.03000000,145.20000000,147.62000000,254433.07500000
2024-06-11 18:00:00,147.62000000,149.00000000,147.21000000,148.65000000,126322.69300000
2024-06-11 19:00:00,148.65000000,149.80000000,147.77000000,149.23000000,118461.99800000
2024-06-11 20:00:00,149.22000000,149.28000000,148.07000000,148.31000000,81765.28700000
2024-06-11 21:00:00,148.31000000,149.58000000,148.26000000,149.31000000,68537.40000000
2024-06-11 22:00:00,149.32000000,150.11000000,148.83000000,149.48000000,139016.96900000
2024-06-11 23:00:00,149.49000000,150.27000000,148.87000000,149.31000000,54963.11900000
2024-06-12 00:00:00,149.31000000,149.60000000,148.00000000,148.20000000,72073.74000000
2024-06-12 01:00:00,148.20000000,148.54000000,145.44000000,147.14000000,131547.17800000
2024-06-12 02:00:00,147.09000000,149.57000000,146.56000000,149.28000000,134605.11700000
2024-06-12 03:00:00,149.28000000,149.88000000,149.08000000,149.65000000,71903.67300000
2024-06-12 04:00:00,149.65000000,151.96000000,149.58000000,151.28000000,104811.85700000
2024-06-12 05:00:00,151.28000000,151.36000000,150.07000000,150.16000000,62461.28100000
2024-06-12 06:00:00,150.15000000,151.55000000,150.14000000,150.80000000,59620.43500000
2024-06-12 07:00:00,150.81000000,151.98000000,150.77000000,151.79000000,58383.73800000
2024-06-12 08:00:00,151.78000000,152.34000000,151.19000000,151.33000000,75258.24500000
2024-06-12 09:00:00,151.32000000,152.66000000,150.93000000,152.22000000,80083.35500000
2024-06-12 10:00:00,152.22000000,153.56000000,152.22000000,152.81000000,116002.49100000
2024-06-12 11:00:00,152.81000000,153.05000000,151.59000000,151.74000000,87277.42200000
2024-06-12 12:00:00,151.75000000,159.68000000,151.50000000,158.86000000,591117.88300000
2024-06-12 13:00:00,158.86000000,161.84000000,158.21000000,159.29000000,336421.44200000
2024-06-12 14:00:00,159.28000000,160.66000000,159.27000000,159.96000000,151054.84900000
2024-06-12 15:00:00,159.96000000,160.32000000,157.84000000,158.84000000,169068.45000000
2024-06-12 16:00:00,158.85000000,159.75000000,157.83000000,158.81000000,129629.78900000
2024-06-12 17:00:00,158.81000000,159.81000000,158.13000000,159.62000000,96832.48300000
2024-06-12 18:00:00,159.63000000,159.63000000,155.08000000,155.97000000,564854.58800000
2024-06-12 19:00:00,155.94000000,158.40000000,151.16000000,153.33000000,430008.36900000
2024-06-12 20:00:00,153.33000000,155.28000000,152.80000000,154.95000000,149238.21700000
2024-06-12 21:00:00,154.94000000,155.51000000,154.73000000,155.27000000,78219.92000000
2024-06-12 22:00:00,155.28000000,155.63000000,154.75000000,155.60000000,56866.63800000
2024-06-12 23:00:00,155.60000000,155.60000000,154.35000000,155.22000000,44515.23400000
2024-06-13 00:00:00,155.21000000,155.21000000,153.63000000,154.65000000,70920.42600000
2024-06-13 01:00:00,154.64000000,155.16000000,152.64000000,152.89000000,69946.58200000
2024-06-13 02:00:00,152.90000000,153.63000000,151.53000000,151.74000000,105485.58700000
2024-06-13 03:00:00,151.73000000,151.73000000,149.65000000,151.55000000,264833.80800000
2024-06-13 04:00:00,151.56000000,152.84000000,151.29000000,152.06000000,61024.94700000
2024-06-13 05:00:00,152.06000000,152.64000000,152.03000000,152.34000000,52175.12000000
2024-06-13 06:00:00,152.34000000,152.50000000,150.85000000,151.36000000,64374.90200000
2024-06-13 07:00:00,151.35000000,152.24000000,150.78000000,152.09000000,61483.28100000
2024-06-13 08:00:00,152.10000000,152.47000000,151.51000000,151.85000000,99203.43200000
2024-06-13 09:00:00,151.86000000,151.97000000,150.13000000,151.15000000,69280.66400000
2024-06-13 10:00:00,151.16000000,152.00000000,150.05000000,151.66000000,75639.87900000
2024-06-13 11:00:00,151.66000000,151.79000000,149.05000000,149.63000000,125077.84200000
2024-06-13 12:00:00,149.64000000,152.30000000,149.32000000,150.05000000,160580.76600000
2024-06-13 13:00:00,150.07000000,151.84000000,149.13000000,150.15000000,106792.91000000
2024-06-13 14:00:00,150.14000000,150.62000000,148.55000000,149.12000000,161617.20100000
2024-06-13 15:00:00,149.10000000,149.32000000,146.13000000,146.87000000,232139.71700000
2024-06-13 16:00:00,146.87000000,147.85000000,146.23000000,147.65000000,146117.72500000
2024-06-13 17:00:00,147.65000000,148.73000000,147.04000000,148.63000000,81718.79200000
2024-06-13 18:00:00,148.62000000,148.91000000,147.88000000,148.83000000,105491.45800000
2024-06-13 19:00:00,148.83000000,148.94000000,147.70000000,147.73000000,77168.91100000
2024-06-13 20:00:00,147.72000000,148.33000000,146.72000000,147.24000000,142713.78900000
2024-06-13 21:00:00,147.23000000,148.06000000,146.03000000,148.06000000,119892.80300000
2024-06-13 22:00:00,148.05000000,148.41000000,147.12000000,148.17000000,58707.93200000
2024-06-13 23:00:00,148.16000000,148.16000000,146.86000000,147.29000000,60900.63700000
